date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:00	28980/28980	---M-Z	200	added ('OK')	application/x-javascript	etag:%227134-5f76da5e-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/vendor/jquery.intl-tel-input.min.js?ver=17.0.3	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/vendor/jquery.intl-tel-input.minc0f4.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:01	47487/47487	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b97f-5f76da5e-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/vendor/dropzone.min.js?ver=5.7.2	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/vendor/dropzone.min9f31.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:02	6579/6579	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219b3-5f76da5e-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/wpforms-file-upload.min.js?ver=1.6.2.3	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/pro/assets/js/wpforms-file-upload.minf343.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:02	24368/24368	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f30-5f76da55-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/assets/js/jquery.validate.min.js?ver=1.19.0	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/assets/js/jquery.validate.minb3a6.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:03	4014/4014	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fae-5f76da55-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/assets/js/mailcheck.min.js?ver=1.1.2	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/assets/js/mailcheck.mincfa9.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:04	58982/58982	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e666-5f76da55-0;gz%22	https://srmnotesadda.in/wp-content/plugins/wpforms/assets/js/wpforms.js?ver=1.6.2.3	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/plugins/wpforms/assets/js/wpformsf343.js	(from https://srmnotesadda.in/became-the-contributor/)
16:06:05	4124/4124	---M-Z	200	added ('OK')	application/json	etag:%221345-1669026965;gz%22	https://srmnotesadda.in/wp-json/wp/v2/pages/971	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/pages/971.json	(from https://srmnotesadda.in/disclaimer/)
16:06:06	2390/2390	---M-Z	200	added ('OK')	application/json	etag:%221346-1669026966;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fdisclaimer%2F	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed7b43.json	(from https://srmnotesadda.in/disclaimer/)
16:06:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2010:36:06%20GMT	https://srmnotesadda.in/?p=971	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/indexe618.html	(from https://srmnotesadda.in/disclaimer/)
16:06:07	2460/2460	---M-Z	200	added ('OK')	text/xml	etag:%221347-1669026966;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fdisclaimer%2F&format=xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed8bcd	(from https://srmnotesadda.in/disclaimer/)
16:06:08	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:07%20GMT	https://srmnotesadda.in/disclaimer/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/disclaimer/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/disclaimer/)
16:06:09	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:08%20GMT	https://srmnotesadda.in/disclaimer/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/disclaimer/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/disclaimer/)
16:06:09	10855/10855	---MCZ	200	added ('OK')	application/json	etag:%221348-1669026969;gz%22	https://srmnotesadda.in/wp-json/wp/v2/pages/967	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/pages/967.json	(from https://srmnotesadda.in/privacy-policy/)
16:06:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2010:36:10%20GMT	https://srmnotesadda.in/?p=967	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/index2dce.html	(from https://srmnotesadda.in/privacy-policy/)
16:06:11	2410/2410	---M-Z	200	added ('OK')	application/json	etag:%221349-1669026970;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fprivacy-policy%2F	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embedc40b.json	(from https://srmnotesadda.in/privacy-policy/)
16:06:11	2480/2480	---M-Z	200	added ('OK')	text/xml	etag:%221350-1669026971;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fprivacy-policy%2F&format=xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed3f1a	(from https://srmnotesadda.in/privacy-policy/)
16:06:13	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:12%20GMT	https://srmnotesadda.in/privacy-policy/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/privacy-policy/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/privacy-policy/)
16:06:14	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:13%20GMT	https://srmnotesadda.in/privacy-policy/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/privacy-policy/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/privacy-policy/)
16:06:15	100/100	---MCZ	200	added ('OK')	text/css	etag:W/%2264-622432a2-0;;;%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/post-1757.css?ver=1646539426	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/post-17577f22.css	(from https://srmnotesadda.in/faq/)
16:06:16	6302/6302	---M-Z	200	added ('OK')	application/json	etag:%221351-1669026976;gz%22	https://srmnotesadda.in/wp-json/wp/v2/pages/1757	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/pages/1757.json	(from https://srmnotesadda.in/faq/)
16:06:17	2355/2355	---M-Z	200	added ('OK')	application/json	etag:%221352-1669026976;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Ffaq%2F	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed06b0.json	(from https://srmnotesadda.in/faq/)
16:06:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2010:36:17%20GMT	https://srmnotesadda.in/?p=1757	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/indexdbcb.html	(from https://srmnotesadda.in/faq/)
16:06:17	2425/2425	---M-Z	200	added ('OK')	text/xml	etag:%221353-1669026977;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Ffaq%2F&format=xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed04e4	(from https://srmnotesadda.in/faq/)
16:06:18	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:18%20GMT	https://srmnotesadda.in/faq/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/faq/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/faq/)
16:06:19	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:19%20GMT	https://srmnotesadda.in/faq/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/faq/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/faq/)
16:06:20	73483/73483	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:20%20GMT	https://srmnotesadda.in/POST	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/POST	(from https://srmnotesadda.in/wp-content/themes/neve/assets/js/build/modern/frontend.js?ver=3.4.4)
16:06:23	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:21%20GMT	https://srmnotesadda.in/Trident/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/Trident/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:23	73483/73483	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:21%20GMT	https://srmnotesadda.in/Edge/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/Edge/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:24	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:22%20GMT	https://srmnotesadda.in/Firefox/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/Firefox/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:25	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:22%20GMT	https://srmnotesadda.in/Gecko/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/Gecko/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:25	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:23%20GMT	https://srmnotesadda.in/Version/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/Version/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:25	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:24%20GMT	https://srmnotesadda.in/version/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/version/index-2.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6)
16:06:26	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:26%20GMT	https://srmnotesadda.in/-negative.svg	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/-negative.svg	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.8.0)
16:06:27	556/556	---M-Z	200	added ('OK')	application/json	etag:%221354-1669026987;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/7	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/7.json	(from https://srmnotesadda.in/tag/srm-ap/)
16:06:27	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:27%20GMT	https://srmnotesadda.in/OPR/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/OPR/index.html	(from https://srmnotesadda.in/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.8.0)
16:06:28	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:27%20GMT	https://srmnotesadda.in/tag/srm-ap/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ap/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-ap/)
16:06:29	458590/458590	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-ap/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ap/feed/index.html	(from https://srmnotesadda.in/tag/srm-ap/)
16:06:29	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:29%20GMT	https://srmnotesadda.in/tag/srm-ap/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ap/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-ap/)
16:06:31	571/571	---M-Z	200	added ('OK')	application/json	etag:%221355-1669026990;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/4	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/4.json	(from https://srmnotesadda.in/tag/srm-chennai/)
16:06:32	74682/74682	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:31%20GMT	https://srmnotesadda.in/tag/srm-chennai/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-chennai/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-chennai/)
16:06:32	458605/458605	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-chennai/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-chennai/feed/index.html	(from https://srmnotesadda.in/tag/srm-chennai/)
16:06:33	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:32%20GMT	https://srmnotesadda.in/tag/srm-chennai/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-chennai/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-chennai/)
16:06:33	568/568	---M-Z	200	added ('OK')	application/json	etag:%221356-1669026993;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/8	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/8.json	(from https://srmnotesadda.in/tag/srm-coding/)
16:06:34	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:34%20GMT	https://srmnotesadda.in/tag/srm-coding/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-coding/)
16:06:35	458602/458602	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-coding/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding/feed/index.html	(from https://srmnotesadda.in/tag/srm-coding/)
16:06:35	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:34%20GMT	https://srmnotesadda.in/tag/srm-coding/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-coding/)
16:06:36	595/595	---M-Z	200	added ('OK')	application/json	etag:%221357-1669026995;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/12	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/12.json	(from https://srmnotesadda.in/tag/srm-coding-society/)
16:06:36	458626/458626	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-coding-society/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding-society/feed/index.html	(from https://srmnotesadda.in/tag/srm-coding-society/)
16:06:36	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:36%20GMT	https://srmnotesadda.in/tag/srm-coding-society/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding-society/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-coding-society/)
16:06:37	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:37%20GMT	https://srmnotesadda.in/tag/srm-coding-society/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-coding-society/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-coding-society/)
16:06:38	562/562	---M-Z	200	added ('OK')	application/json	etag:%221358-1669026998;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/3	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/3.json	(from https://srmnotesadda.in/tag/srm-elab/)
16:06:39	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:38%20GMT	https://srmnotesadda.in/tag/srm-elab/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-elab/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-elab/)
16:06:39	458596/458596	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-elab/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-elab/feed/index.html	(from https://srmnotesadda.in/tag/srm-elab/)
16:06:40	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:39%20GMT	https://srmnotesadda.in/tag/srm-elab/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-elab/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-elab/)
16:06:40	565/565	---M-Z	200	added ('OK')	application/json	etag:%221359-1669027000;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/10	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/10.json	(from https://srmnotesadda.in/tag/srm-oops/)
16:06:41	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:41%20GMT	https://srmnotesadda.in/tag/srm-oops/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-oops/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-oops/)
16:06:42	458596/458596	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-oops/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-oops/feed/index.html	(from https://srmnotesadda.in/tag/srm-oops/)
16:06:43	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:42%20GMT	https://srmnotesadda.in/tag/srm-oops/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-oops/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-oops/)
16:06:44	577/577	---M-Z	200	added ('OK')	application/json	etag:%221360-1669027003;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/5	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/5.json	(from https://srmnotesadda.in/tag/srm-ramapuram/)
16:06:44	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:44%20GMT	https://srmnotesadda.in/tag/srm-ramapuram/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ramapuram/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-ramapuram/)
16:06:45	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:45%20GMT	https://srmnotesadda.in/tag/srm-ramapuram/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ramapuram/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-ramapuram/)
16:06:45	458611/458611	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-ramapuram/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-ramapuram/feed/index.html	(from https://srmnotesadda.in/tag/srm-ramapuram/)
16:06:46	571/571	---M-Z	200	added ('OK')	application/json	etag:%221361-1669027006;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/6	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/6.json	(from https://srmnotesadda.in/tag/srm-sonipat/)
16:06:46	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:46%20GMT	https://srmnotesadda.in/tag/srm-sonipat/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-sonipat/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-sonipat/)
16:06:47	458605/458605	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-sonipat/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-sonipat/feed/index.html	(from https://srmnotesadda.in/tag/srm-sonipat/)
16:06:47	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:47%20GMT	https://srmnotesadda.in/tag/srm-sonipat/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-sonipat/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-sonipat/)
16:06:49	555/555	---M-Z	200	added ('OK')	application/json	etag:%221362-1669027008;gz%22	https://srmnotesadda.in/wp-json/wp/v2/tags/9	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/tags/9.json	(from https://srmnotesadda.in/tag/srm-c/)
16:06:49	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:49%20GMT	https://srmnotesadda.in/tag/srm-c/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-c/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/tag/srm-c/)
16:06:50	292667/292667	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/tag/srm-c/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-c/feed/index.html	(from https://srmnotesadda.in/tag/srm-c/)
16:06:50	74681/74681	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:50%20GMT	https://srmnotesadda.in/tag/srm-c/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/tag/srm-c/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/tag/srm-c/)
16:06:51	5408/5408	---MCZ	200	added ('OK')	text/css	etag:W/%221550-62234eae-0;gz%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/post-823.css?ver=1646481070	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/post-8232f9c.css	(from https://srmnotesadda.in/searching/)
16:06:52	1370/1370	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/searching/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/searching/feed/index.html	(from https://srmnotesadda.in/searching/)
16:06:53	77574/77574	---MCZ	200	added ('OK')	application/json	etag:%221363-1669027013;gz%22	https://srmnotesadda.in/wp-json/wp/v2/posts/823	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/wp/v2/posts/823.json	(from https://srmnotesadda.in/searching/)
16:06:54	2385/2385	---M-Z	200	added ('OK')	application/json	etag:%221364-1669027014;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fsearching%2F	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embed7f27.json	(from https://srmnotesadda.in/searching/)
16:06:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Nov%202022%2010:36:54%20GMT	https://srmnotesadda.in/?p=823	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/index3239.html	(from https://srmnotesadda.in/searching/)
16:06:55	2455/2455	---M-Z	200	added ('OK')	text/xml	etag:%221365-1669027014;gz%22	https://srmnotesadda.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsrmnotesadda.in%2Fsearching%2F&format=xml	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-json/oembed/1.0/embedaf1f	(from https://srmnotesadda.in/searching/)
16:06:55	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:55%20GMT	https://srmnotesadda.in/searching/OneSignalSDKUpdaterWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/searching/OneSignalSDKUpdaterWorker.js.php	(from https://srmnotesadda.in/searching/)
16:06:56	73484/73484	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2010:36:56%20GMT	https://srmnotesadda.in/searching/OneSignalSDKWorker.js.php	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/searching/OneSignalSDKWorker.js.php	(from https://srmnotesadda.in/searching/)
16:06:57	5812/5812	---M-Z	200	added ('OK')	text/css	etag:%2216b4-62235229-0;gz%22	https://srmnotesadda.in/wp-content/uploads/elementor/css/post-830.css?ver=1646481961	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/wp-content/uploads/elementor/css/post-83028c3.css	(from https://srmnotesadda.in/sorting/)
16:06:57	1904/1904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c271679caab250c1c335d3b7265061b5%22	https://srmnotesadda.in/sorting/feed/	C:/Github/devanotes.ml/devanotes.ml/srmnotesadda.in/sorting/feed/index.html	(from https://srmnotesadda.in/sorting/)
